tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
rna224	-	-	gene176	Lipc	-	NW_003613582.1:5358912-5485125	1494	0	0	0	0	OK
rna223	-	-	gene174	Aqp9	-	NW_003613582.1:5163572-5200076	888	0	0	0	0	OK
gene175	-	-	gene175	LOC103161345	-	NW_003613582.1:5192984-5193659	675	0	0	0	0	OK
rna220	-	-	gene171	Polr2m	-	NW_003613582.1:4859365-4867420	2183	1202.22	143.984	141.331	146.636	OK
rna225	-	-	gene177	Adam10	-	NW_003613582.1:5516368-5601341	4425	295.901	35.6823	34.7814	36.5831	OK
gene178	-	-	gene178	LOC103159391	-	NW_003613582.1:5592028-5597856	367	0	0	0	0	OK
rna209	-	-	gene165	Znf280d	-	NW_003613582.1:4038439-4105695	4206	25.6451	3.13111	2.79449	3.46774	OK
rna208	-	-	gene165	Znf280d	-	NW_003613582.1:4038439-4108658	4266	7.47406	0.912538	0.710097	1.11498	OK
rna207	-	-	gene165	Znf280d	-	NW_003613582.1:4038439-4157371	4319	0	0	0	0.0113496	OK
rna210	-	-	gene165	Znf280d	-	NW_003613582.1:4039916-4105695	2683	8.21546	1.00306	0.731353	1.27476	OK
rna211	-	-	gene165	Znf280d	-	NW_003613582.1:4049019-4105695	2845	15.3831	1.87818	1.53232	2.22403	OK
rna200	-	-	gene160	Rfx7	-	NW_003613582.1:3797596-3820221	7256	0	0	0	0.00661956	OK
rna199	-	-	gene160	Rfx7	-	NW_003613582.1:3797596-3879358	7267	103.761	12.584	11.9215	13.2465	OK
gene161	-	-	gene161	LOC100769808	-	NW_003613582.1:3835856-3836263	407	0	0	0	0	OK
rna227	-	-	gene180	Sltm	-	NW_003613582.1:5710089-5761287	3894	256.873	31.5513	30.6546	32.448	OK
rna234	-	-	gene182	Ccnb2	-	NW_003613582.1:5878479-5894924	1472	917.524	110.157	107.283	113.031	OK
rna226	-	-	gene179	Fam63b	-	NW_003613582.1:5638871-5701834	7896	87.1281	10.547	10.1892	10.9048	OK
rna236	-	-	gene185	Fam81a	-	NW_003613582.1:6189625-6223968	1098	0	0	0	0	OK
rna237	-	-	gene186	Gcnt3	-	NW_003613582.1:6276693-6283428	2043	0	0	0	0	OK
rna238	-	-	gene186	Gcnt3	-	NW_003613582.1:6279966-6283428	1981	0	0	0	0	OK
rna239	-	-	gene187	Gtf2a2	-	NW_003613582.1:6293802-6302943	683	483.632	67.6188	63.9536	71.2839	OK
rna242	-	-	gene189	Foxb1	-	NW_003613582.1:6544237-6545215	978	0	0	0	0	OK
rna245	-	-	gene191	Dbndd1	-	NW_003613583.1:26938-34064	981	1.70022	0.211426	0.0516029	0.371249	OK
rna244	-	-	gene190	Gas8	-	NW_003613583.1:2295-14884	1666	0	0	0	0.0320121	OK
rna243	-	-	gene190	Gas8	-	NW_003613583.1:2295-22621	2127	52.6447	6.33507	5.71649	6.95365	OK
rna235	-	-	gene183	Myo1e	-	NW_003613582.1:5904147-6100691	4613	437.787	55.1259	54.0281	56.2238	OK
gene184	-	-	gene184	LOC103159392	-	NW_003613582.1:5957936-5958905	733	0.577955	0.0889817	0	0.214996	OK
rna246	-	-	gene192	LOC100758986	-	NW_003613583.1:40702-70390	2560	415.727	50.7914	49.3691	52.2137	OK
rna251	-	-	gene194	Tubb3	-	NW_003613583.1:103189-111830	1354	0	0	0	0.0407332	OK
rna250	-	-	gene194	Tubb3	-	NW_003613583.1:103189-116261	1856	1.16497	0.155759	0.0576561	0.253861	OK
rna254	-	-	gene196	Spire2	-	NW_003613583.1:156678-180887	1899	0	0	0	0	OK
rna240	-	-	gene188	Bnip2	-	NW_003613582.1:6309668-6324590	3760	207.827	25.5085	24.101	26.916	OK
rna241	-	-	gene188	Bnip2	-	NW_003613582.1:6309668-6324590	3796	84.0874	10.3208	9.51883	11.1227	OK
rna259	-	-	gene198	Znf276	-	NW_003613583.1:255222-271056	2282	38.7519	4.84891	4.38023	5.31759	OK
rna212	-	-	gene166	Tcf12	-	NW_003613582.1:4257454-4506790	4517	0	0	0	0.010828	OK
rna213	-	-	gene166	Tcf12	-	NW_003613582.1:4257455-4506790	4444	0	0	0	0.0110146	OK
rna214	-	-	gene166	Tcf12	-	NW_003613582.1:4257456-4506790	4518	66.6872	8.39514	7.72378	9.06649	OK
rna215	-	-	gene166	Tcf12	-	NW_003613582.1:4257457-4506790	4445	216.718	27.2823	25.8545	28.7102	OK
rna216	-	-	gene166	Tcf12	-	NW_003613582.1:4350207-4506790	4303	0	0	0	0.011394	OK
rna252	-	-	gene195	Tcf25	-	NW_003613583.1:120044-152415	2256	236.413	29.2119	27.3504	31.0735	OK
rna253	-	-	gene195	Tcf25	-	NW_003613583.1:122428-152416	2251	261.954	32.3679	30.38	34.3558	OK
rna267	-	-	gene202	Spata33	-	NW_003613583.1:304374-317663	625	4.3658	0.504118	0.168039	0.840196	OK
rna249	-	-	gene193	Def8	-	NW_003613583.1:74111-93159	3583	33.1794	4.01347	3.54341	4.48352	OK
rna247	-	-	gene193	Def8	-	NW_003613583.1:74111-93244	3267	94.0346	11.3747	10.5552	12.1941	OK
rna248	-	-	gene193	Def8	-	NW_003613583.1:74111-93244	3479	0	0	0	0.0142649	OK
rna269	-	-	gene204	Dpep1	-	NW_003613583.1:329408-352831	1402	0	0	0	0	OK
rna270	-	-	gene205	LOC100753375	-	NW_003613583.1:356636-372693	977	0.262934	0.030361	0	0.0910829	OK
rna271	-	-	gene206	Cpne7	-	NW_003613583.1:379258-394550	1671	0	0	0	0	OK
rna272	-	-	gene206	Cpne7	-	NW_003613583.1:379258-394550	1674	0	0	0	0	OK
rna268	-	-	gene203	Chmp1a	-	NW_003613583.1:317710-326022	2199	351.964	42.0732	40.6688	43.4776	OK
rna264	-	-	gene200	Spata2l	-	NW_003613583.1:290972-295300	2353	0	0	0	0.0217557	OK
rna263	-	-	gene200	Spata2l	-	NW_003613583.1:290972-295300	2603	0	0	0	0.0194841	OK
rna266	-	-	gene201	Cdk10	-	NW_003613583.1:295298-302104	2669	6.94642	0.843822	0.611479	1.07616	OK
rna265	-	-	gene201	Cdk10	-	NW_003613583.1:295298-302227	1714	74.2404	9.0184	8.14678	9.89002	OK
rna261	-	-	gene199	Vps9d1	-	NW_003613583.1:271152-281315	1816	9.37305	1.145	0.79817	1.49184	OK
rna260	-	-	gene199	Vps9d1	-	NW_003613583.1:271152-283639	3669	7.19454	0.878881	0.679827	1.07793	OK
rna262	-	-	gene199	Vps9d1	-	NW_003613583.1:271157-283639	3661	11.3226	1.38317	1.14296	1.62337	OK
rna279	-	-	gene210	Cdh15	-	NW_003613583.1:658096-677246	2445	0	0	0	0	OK
rna273	-	-	gene207	Rpl13	-	NW_003613583.1:406512-408755	682	10607.2	1350.94	1334.48	1367.41	OK
rna228	-	-	gene181	Rnf111	-	NW_003613582.1:5801345-5873641	4590	0	0	0	0.0106476	OK
rna229	-	-	gene181	Rnf111	-	NW_003613582.1:5801345-5873641	4587	0	0	0	0.0106549	OK
rna230	-	-	gene181	Rnf111	-	NW_003613582.1:5801347-5873641	4564	0	0	0	0.0107111	OK
rna231	-	-	gene181	Rnf111	-	NW_003613582.1:5801347-5873641	4561	30.712	3.71518	3.30102	4.12933	OK
rna232	-	-	gene181	Rnf111	-	NW_003613582.1:5801348-5873641	4536	37.4077	4.52514	4.07274	4.97753	OK
rna233	-	-	gene181	Rnf111	-	NW_003613582.1:5801348-5873641	4533	40.3658	4.88298	4.4249	5.34105	OK
rna283	-	-	gene212	Cbfa2t3	-	NW_003613583.1:831183-900666	1860	0	0	0	0.0250805	OK
rna284	-	-	gene212	Cbfa2t3	-	NW_003613583.1:880691-904481	2048	0.109827	0.0126817	0	0.0491815	OK
rna285	-	-	gene212	Cbfa2t3	-	NW_003613583.1:880709-900666	1680	0	0	0	0.0277677	OK
rna286	-	-	gene213	Pabpn1l	-	NW_003613583.1:909062-912089	846	0	0	0	0	OK
rna274	-	-	gene208	Spg7	-	NW_003613583.1:413493-458131	3483	84.2665	10.255	9.4792	11.0308	OK
rna275	-	-	gene208	Spg7	-	NW_003613583.1:413493-458131	3486	62.3103	7.58298	6.91731	8.24866	OK
rna257	-	-	gene197	Fanca	-	NW_003613583.1:201248-254888	4398	45.7644	5.59006	5.16559	6.01453	OK
rna258	-	-	gene197	Fanca	-	NW_003613583.1:201248-254888	4393	0	0	0	0.0111489	OK
rna255	-	-	gene197	Fanca	-	NW_003613583.1:201248-254888	4413	0	0	0	0.0110958	OK
rna256	-	-	gene197	Fanca	-	NW_003613583.1:201248-254888	4410	0	0	0	0.0111038	OK
rna282	-	-	gene211	Acsf3	-	NW_003613583.1:706870-746029	2530	0	0	0	0.0200968	OK
rna281	-	-	gene211	Acsf3	-	NW_003613583.1:706870-746149	2265	40.0209	4.82717	4.23644	5.41789	OK
rna280	-	-	gene211	Acsf3	-	NW_003613583.1:706870-746149	2227	36.2617	4.37375	3.80194	4.94555	OK
rna287	-	-	gene214	Trappc2l	-	NW_003613583.1:916073-921178	774	470.614	63.7949	60.55	67.0399	OK
rna288	-	-	gene215	Galns	-	NW_003613583.1:925394-958873	2382	46.0228	5.68833	5.18881	6.18785	OK
rna290	-	-	gene217	Cdt1	-	NW_003613583.1:963586-968096	1662	276.44	33.7052	32.2342	35.1763	OK
rna289	-	-	gene216	Aprt	-	NW_003613583.1:960274-962527	876	1637.9	197.854	192.564	203.145	OK
rna294	-	-	gene221	Snai3	-	NW_003613583.1:1074553-1080149	864	0	0	0	0	OK
rna297	-	-	gene223	LOC100766833	-	NW_003613583.1:1106090-1114343	742	95.1612	13.297	11.762	14.8321	OK
rna298	-	-	gene224	Il17c	-	NW_003613583.1:1114960-1120213	2027	0.833218	0.102625	0.0300583	0.175193	OK
rna304	-	-	gene227	LOC100767904	-	NW_003613583.1:1171141-1183504	1934	0.117084	0.0135197	0	0.0405591	OK
rna305	-	-	gene228	Zfpm1	-	NW_003613583.1:1210459-1270596	2995	20.2229	2.65374	2.35455	2.95293	OK
rna307	-	-	gene230	LOC103161370	-	NW_003613583.1:1360982-1365035	725	0.782543	0.0903599	0	0.247132	OK
rna308	-	-	gene230	LOC103161370	-	NW_003613583.1:1361563-1365035	641	0	0	0	0.107892	OK
rna309	-	-	gene231	LOC103161371	-	NW_003613583.1:1379527-1385479	663	1.33383	0.154017	0	0.33186	OK
rna295	-	-	gene222	Mvd	-	NW_003613583.1:1094985-1105448	1765	210.862	25.5759	23.6463	27.5056	OK
rna296	-	-	gene222	Mvd	-	NW_003613583.1:1094989-1105448	1836	566.249	68.6816	65.0761	72.2872	OK
rna318	-	-	gene233	Ca5a	-	NW_003613583.1:1601910-1640003	1218	0.100074	0.023111	0	0.0693331	OK
rna291	-	-	gene218	Piezo1	-	NW_003613583.1:974679-1050999	8478	125.507	15.4785	14.7133	16.2436	OK
rna293	-	-	gene220	Rnf166	-	NW_003613583.1:1057066-1068316	1719	0	0	0	0.0308887	OK
rna292	-	-	gene219	Ctu2	-	NW_003613583.1:1050987-1057098	1645	158.48	19.5449	18.1502	20.9397	OK
rna319	-	-	gene234	Slc7a5	-	NW_003613583.1:1640197-1668189	2600	1272.22	154.068	151.584	156.553	OK
rna324	-	-	gene236	Jph3	-	NW_003613583.1:1749966-1811766	2359	0	0	0	0	OK
rna320	-	-	gene235	Klhdc4	-	NW_003613583.1:1711330-1743791	2069	407.433	49.6527	47.0579	52.2474	OK
rna322	-	-	gene235	Klhdc4	-	NW_003613583.1:1716427-1743791	1774	0	0	0	0.0298033	OK
rna321	-	-	gene235	Klhdc4	-	NW_003613583.1:1716427-1743791	1802	0	0	0	0.0292796	OK
rna323	-	-	gene235	Klhdc4	-	NW_003613583.1:1716447-1743791	1778	0	0	0	0.0297274	OK
rna326	-	-	gene238	Map1lc3b	-	NW_003613583.1:1948927-1958422	1817	430.773	51.9796	50.2431	53.7161	OK
rna327	-	-	gene239	Trnam-cau	-	NW_003613583.1:1969421-1969494	73	0	0	0	0	OK
rna317	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595017	2286	0	0	0	0.0224574	OK
rna310	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2085	0	0	0	0.0248633	OK
rna311	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2211	47.8438	5.96534	5.266	6.66469	OK
rna312	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2220	0	0	0	0.0231944	OK
rna313	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2202	19.4369	2.42346	1.95832	2.8886	OK
rna315	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2211	0	0	0	0.0232986	OK
rna314	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2328	69.5434	8.67093	7.83099	9.51087	OK
rna316	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2337	0	0	0	0.0219193	OK
rna331	-	-	gene241	LOC100756293	-	NW_003613583.1:2002424-2013900	642	0	0	0	0	OK
rna325	-	-	gene237	Zcchc14	-	NW_003613583.1:1917381-1947882	6345	112.236	13.5739	13.1196	14.0282	OK
rna333	-	-	gene242	LOC100770103	-	NW_003613583.1:2416908-2421687	3021	0	0	0	0.0154418	OK
rna332	-	-	gene242	LOC100770103	-	NW_003613583.1:2416908-2421702	2981	0	0	0	0.015649	OK
rna334	-	-	gene243	LOC103159378	-	NW_003613583.1:2421064-2439914	1134	0	0	0	0.0411373	OK
rna335	-	-	gene244	Mthfsd	-	NW_003613583.1:2439869-2451714	1340	111.569	13.6083	12.3997	14.8169	OK
rna338	-	-	gene246	LOC103161373	-	NW_003613583.1:2466897-2470340	2169	1.2055	0.160078	0.0678036	0.252353	OK
rna337	-	-	gene246	LOC103161373	-	NW_003613583.1:2466897-2486739	988	2.15196	0.285758	0.0861235	0.485393	OK
rna339	-	-	gene247	Irf8	-	NW_003613583.1:2797527-2813310	1275	0	0	0	0	OK
gene248	-	-	gene248	LOC100757462	-	NW_003613583.1:2839027-2856761	708	0	0	0	0	OK
rna306	-	-	gene229	Znf469	-	NW_003613583.1:1279969-1295613	12794	32.0956	3.91242	3.74211	4.08273	OK
rna336	-	-	gene245	Foxf1	-	NW_003613583.1:2461379-2466786	3291	261.761	32.7596	31.7617	33.7575	OK
rna344	-	-	gene251	LOC100757748	-	NW_003613583.1:2931040-2950628	655	7.24103	0.888377	0.457451	1.3193	OK
rna343	-	-	gene250	Emc8	-	NW_003613583.1:2888918-2902512	1192	339.902	41.6087	39.6203	43.5971	OK
rna351	-	-	gene254	LOC103164539	-	NW_003613583.1:3328760-3332049	1095	0.569815	0.105274	0	0.210599	OK
rna352	-	-	gene255	Fam92b	-	NW_003613583.1:3374350-3382261	777	0	0	0	0	OK
rna300	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1156351	3755	169.813	21.2325	20.0008	22.4641	OK
rna301	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1156351	3953	0	0	0	0.012459	OK
rna302	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1156351	3827	147.757	18.4747	17.3595	19.5899	OK
rna303	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1156351	4025	0	0	0	0.012224	OK
rna299	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1162480	4594	0	0	0	0.0106379	OK
gene226	-	-	gene226	LOC103164372	-	NW_003613583.1:1139718-1140158	440	0	0	0	0	OK
rna328	-	-	gene240	Fbxo31	-	NW_003613583.1:1969956-2000563	4605	11.6715	1.42369	1.19985	1.64754	OK
rna329	-	-	gene240	Fbxo31	-	NW_003613583.1:1969957-2000563	4445	11.0889	1.35263	1.12776	1.5775	OK
rna330	-	-	gene240	Fbxo31	-	NW_003613583.1:1987455-2000563	4409	0	0	0	0.0111064	OK
rna355	-	-	gene256	Kiaa0513	-	NW_003613583.1:3387751-3427542	1551	0	0	0	0.0347548	OK
rna354	-	-	gene256	Kiaa0513	-	NW_003613583.1:3387751-3435300	1670	147.658	18.2761	16.9179	19.6343	OK
rna353	-	-	gene256	Kiaa0513	-	NW_003613583.1:3387751-3447114	2021	14.3547	1.77672	1.38464	2.1688	OK
rna360	-	-	gene258	Crispld2	-	NW_003613583.1:3499496-3539538	1488	0	0	0	0	OK
rna342	-	-	gene249	LOC100770670	-	NW_003613583.1:2883025-2887645	663	0	0	0	0.102678	OK
rna341	-	-	gene249	LOC100770670	-	NW_003613583.1:2883025-2887780	623	5569.86	739.835	706.662	773.008	OK
rna340	-	-	gene249	LOC100770670	-	NW_003613583.1:2883025-2888761	682	0	0	0	0.0985621	OK
rna362	-	-	gene260	Klhl36	-	NW_003613583.1:3661239-3678770	2175	24.8573	3.108	2.71981	3.4962	OK
rna357	-	-	gene257	Zdhhc7	-	NW_003613583.1:3454246-3465364	2553	0	0	0	0.0198996	OK
rna358	-	-	gene257	Zdhhc7	-	NW_003613583.1:3454246-3465364	2517	200.963	24.2722	22.8569	25.6875	OK
rna356	-	-	gene257	Zdhhc7	-	NW_003613583.1:3454246-3465364	2765	0	0	0	0.0182493	OK
rna359	-	-	gene257	Zdhhc7	-	NW_003613583.1:3457634-3465364	2336	0	0	0	0.0219296	OK
rna369	-	-	gene264	Atp2c2	-	NW_003613583.1:3788831-3846020	3005	0	0	0	0	OK
rna370	-	-	gene265	Wfdc1	-	NW_003613583.1:3861252-3883774	692	0	0	0	0	OK
rna371	-	-	gene266	Kcng4	-	NW_003613583.1:3918699-3928331	1518	0	0	0	0	OK
rna372	-	-	gene267	Adad2	-	NW_003613583.1:3939465-3943358	1695	0	0	0	0	OK
rna363	-	-	gene261	Cotl1	-	NW_003613583.1:3698248-3731632	1594	623.993	75.249	72.9892	77.5087	OK
rna375	-	-	gene269	Dnaaf1	-	NW_003613583.1:3956413-3974146	2123	6.59526	0.792015	0.591891	0.992139	OK
rna361	-	-	gene259	Usp10	-	NW_003613583.1:3588674-3621103	3212	792.273	97.3691	95.6018	99.1363	OK
rna364	-	-	gene262	Tldc1	-	NW_003613583.1:3763227-3782590	1782	5.61455	0.658284	0.423934	0.892634	OK
rna365	-	-	gene262	Tldc1	-	NW_003613583.1:3763235-3782590	1858	6.3447	0.743892	0.505112	0.982671	OK
rna366	-	-	gene262	Tldc1	-	NW_003613583.1:3763240-3782590	1765	0	0	0	0.0299757	OK
rna367	-	-	gene262	Tldc1	-	NW_003613583.1:3763802-3782590	1736	0	0	0	0.0305449	OK
rna368	-	-	gene262	Tldc1	-	NW_003613583.1:3763918-3782590	1876	0	0	0	0.02798	OK
gene263	-	-	gene263	LOC103158642	-	NW_003613583.1:3773327-3776458	3131	3.45624	0.407072	0.292291	0.521854	OK
rna381	-	-	gene272	Slc38a8	-	NW_003613583.1:4057516-4076225	1299	0	0	0	0	OK
rna382	-	-	gene273	Necab2	-	NW_003613583.1:4083567-4108214	1071	0	0	0	0	OK
rna383	-	-	gene274	Osgin1	-	NW_003613583.1:4110200-4119063	2008	118.397	14.2211	13.3584	15.0838	OK
rna373	-	-	gene268	Taf1c	-	NW_003613583.1:3949054-3956322	3213	0	0	0	0.0155279	OK
rna374	-	-	gene268	Taf1c	-	NW_003613583.1:3949054-3956322	3198	43.0118	5.22795	4.76632	5.68958	OK
rna384	-	-	gene275	Mlycd	-	NW_003613583.1:4153258-4174382	2091	164.797	20.2857	19.2808	21.2906	OK
rna380	-	-	gene271	Mbtps1	-	NW_003613583.1:4004065-4049722	4121	320.732	39.1346	38.159	40.1102	OK
rna385	-	-	gene276	Hsbp1	-	NW_003613583.1:4217584-4221493	1223	1013.27	120.988	117.639	124.337	OK
rna389	-	-	gene279	LOC103159150	-	NW_003613583.1:5736661-5740353	1060	1.18649	0.164404	0.0301687	0.298639	OK
rna391	-	-	gene281	Hsd17b2	-	NW_003613583.1:5785095-5856541	1140	0	0	0	0	OK
rna392	-	-	gene282	Sdr42e1	-	NW_003613583.1:5893186-5895190	1182	0	0	0	0	OK
rna393	-	-	gene283	Plcg2	-	NW_003613583.1:5918503-6051902	3832	0	0	0	0	OK
rna376	-	-	gene270	Hsdl1	-	NW_003613583.1:3975584-3989794	3588	27.3148	3.26754	2.87223	3.66285	OK
rna377	-	-	gene270	Hsdl1	-	NW_003613583.1:3975586-3986441	1136	0	0	0	0.0503097	OK
rna378	-	-	gene270	Hsdl1	-	NW_003613583.1:3975586-3986441	1130	0	0	0	0.0506373	OK
rna379	-	-	gene270	Hsdl1	-	NW_003613583.1:3975592-3988578	3270	41.2484	4.93436	4.43287	5.43585	OK
rna390	-	-	gene280	Mphosph6	-	NW_003613583.1:5740433-5754223	1489	207.899	25.3972	24.0277	26.7668	OK
rna394	-	-	gene284	Cmip	-	NW_003613583.1:6108367-6298046	1776	39.6331	7.75386	7.07007	8.43765	OK
rna396	-	-	gene286	Bcmo1	-	NW_003613583.1:6426240-6483524	2241	0.0496986	0.0114773	0	0.034432	OK
gene287	-	-	gene287	LOC103159240	-	NW_003613583.1:6434547-6435875	394	0	0	0	0	OK
rna397	-	-	gene288	Pkd1l2	-	NW_003613583.1:6474605-6528692	4544	0	0	0	0	OK
rna395	-	-	gene285	Gan	-	NW_003613583.1:6348650-6383053	4368	20.6164	2.82641	2.57289	3.07992	OK
rna402	-	-	gene291	Txnrd3	-	NW_003613584.1:447910-475208	1572	0	0	0	0	OK
rna401	-	-	gene291	Txnrd3	-	NW_003613584.1:447910-475208	1680	0	0	0	0	OK
rna403	-	-	gene292	LOC100770672	-	NW_003613584.1:535059-535995	936	0	0	0	0	OK
rna386	-	-	gene277	Cdh13	-	NW_003613583.1:4234201-5291489	3158	0.34246	0.0474524	0.00870768	0.0861972	OK
rna388	-	-	gene278	LOC103159102	-	NW_003613583.1:4526198-4529365	1852	34.7962	4.30672	3.61076	5.00267	OK
rna387	-	-	gene278	LOC103159102	-	NW_003613583.1:4526198-4529365	2446	150.998	18.689	17.4646	19.9133	OK
rna404	-	-	gene293	LOC100770956	-	NW_003613584.1:545837-549357	942	0	0	0	0	OK
rna405	-	-	gene294	Chst13	-	NW_003613584.1:589885-604722	720	0	0	0	0	OK
rna406	-	-	gene295	Uroc1	-	NW_003613584.1:611476-642227	2031	0	0	0	0	OK
rna408	-	-	gene297	Ccdc37	-	NW_003613584.1:678615-705487	1818	0	0	0	0	OK
rna409	-	-	gene298	Klf15	-	NW_003613584.1:737748-746163	1786	0	0	0	0	OK
rna411	-	-	gene299	Aldh1l1	-	NW_003613584.1:829140-871175	2406	0	0	0	0	OK
rna410	-	-	gene299	Aldh1l1	-	NW_003613584.1:829140-871175	2709	0	0	0	0	OK
rna399	-	-	gene290	Chchd6	-	NW_003613584.1:173014-398575	1030	0	0	0	0.0568032	OK
rna400	-	-	gene290	Chchd6	-	NW_003613584.1:173014-398575	1101	457.686	66.9485	63.1062	70.7909	OK
rna412	-	-	gene300	Slc41a3	-	NW_003613584.1:885039-920101	2066	31.8458	3.91835	3.47316	4.36353	OK
rna415	-	-	gene303	Nup210	-	NW_003613584.1:1295928-1418260	5583	0	0	0	0	OK
rna416	-	-	gene304	Hdac11	-	NW_003613584.1:1439589-1454829	873	0	0	0	0	OK
rna418	-	-	gene305	Fbln2	-	NW_003613584.1:1513649-1551710	3559	0	0	0	0	OK
rna417	-	-	gene305	Fbln2	-	NW_003613584.1:1513649-1551710	3700	0	0	0	0	OK
rna419	-	-	gene306	Wnt7a	-	NW_003613584.1:1651580-1693501	972	0	0	0	0	OK
gene307	-	-	gene307	LOC100773271	-	NW_003613584.1:1702103-1702658	555	0	0	0	0	OK
rna420	-	-	gene308	LOC100773555	-	NW_003613584.1:1718655-1719600	945	0	0	0	0	OK
rna407	-	-	gene296	Zxdc	-	NW_003613584.1:647007-678200	3456	78.7923	9.58206	9.05422	10.1099	OK
rna421	-	-	gene309	LOC100773845	-	NW_003613584.1:1741753-1744733	1847	2.40439	0.284753	0.157408	0.412099	OK
rna422	-	-	gene310	Chchd4	-	NW_003613584.1:1753007-1761881	806	115.956	17.3008	15.6495	18.952	OK
gene311	-	-	gene311	LOC100763827	-	NW_003613584.1:1758371-1758634	263	0	0	0	0	OK
rna276	-	-	gene209	Ankrd11	-	NW_003613583.1:538145-632005	8903	151.31	18.4167	17.5032	19.3302	OK
rna277	-	-	gene209	Ankrd11	-	NW_003613583.1:538145-632005	8900	0	0	0	0.00536744	OK
rna278	-	-	gene209	Ankrd11	-	NW_003613583.1:596680-632005	8873	54.1502	6.5909	6.14072	7.04108	OK
rna424	-	-	gene313	Xpc	-	NW_003613584.1:1779496-1805916	3369	68.5984	8.42138	7.92146	8.9213	OK
rna425	-	-	gene314	Lsm3	-	NW_003613584.1:1806020-1815160	708	1194.66	144.076	138.887	149.265	OK
rna426	-	-	gene315	LOC103159776	-	NW_003613584.1:1823179-1842337	2228	0.650241	0.0808587	0.0197353	0.141982	OK
rna423	-	-	gene312	Tmem43	-	NW_003613584.1:1762056-1778182	3015	476.057	57.3926	55.9925	58.7928	OK
rna398	-	-	gene289	Plxna1	-	NW_003613584.1:109073-150167	8087	146.228	17.7847	17.3235	18.2459	OK
rna413	-	-	gene301	Iqsec1	-	NW_003613584.1:936494-1040419	2870	92.6169	11.3509	10.5126	12.1892	OK
rna414	-	-	gene301	Iqsec1	-	NW_003613584.1:937644-1040419	5184	20.7297	2.54059	2.25434	2.82684	OK
gene302	-	-	gene302	LOC103160239	-	NW_003613584.1:994844-995662	426	0	0	0	0	OK
rna429	-	-	gene317	Grip2	-	NW_003613584.1:2051107-2081343	3117	0	0	0	0	OK
rna431	-	-	gene320	LOC100774427	-	NW_003613584.1:2197568-2243103	2601	0	0	0	0	OK
rna430	-	-	gene318	Ccdc174	-	NW_003613584.1:2164061-2184652	1760	92.9989	11.0666	10.2465	11.8868	OK
gene319	-	-	gene319	LOC100766060	-	NW_003613584.1:2168525-2168989	464	0	0	0	0	OK
rna441	-	-	gene326	Trh	-	NW_003613584.1:2539029-2540297	744	0	0	0	0	OK
rna442	-	-	gene327	Prickle2	-	NW_003613584.1:2652277-2982724	2658	0	0	0	0	OK
gene328	-	-	gene328	LOC100767801	-	NW_003613584.1:3023108-3023961	853	0	0	0	0	OK
rna443	-	-	gene329	Adamts9	-	NW_003613584.1:3063731-3219997	5724	0	0	0	0	OK
rna444	-	-	gene329	Adamts9	-	NW_003613584.1:3063731-3219997	5808	0	0	0	0	OK
rna445	-	-	gene330	LOC103159957	-	NW_003613584.1:3070019-3084595	2268	0	0	0	0	OK
gene331	-	-	gene331	LOC100751111	-	NW_003613584.1:3901676-3939848	572	0	0	0	0	OK
rna432	-	-	gene321	Fgd5	-	NW_003613584.1:2279908-2381309	5784	0.742747	0.0962238	0.0558954	0.136552	OK
gene322	-	-	gene322	LOC103159836	-	NW_003613584.1:2359287-2360481	1194	5.12559	0.615524	0.373183	0.857865	OK
gene334	-	-	gene334	LOC103160405	-	NW_003613584.1:4599431-4600354	923	0	0	0	0	OK
rna440	-	-	gene325	Zfyve20	-	NW_003613584.1:2484980-2511857	4978	103.68	12.4761	11.9821	12.9701	OK
gene335	-	-	gene335	LOC100751403	-	NW_003613584.1:4767516-4774631	873	0	0	0	0.0534361	OK
rna461	-	-	gene336	Slc25a26	-	NW_003613584.1:4774539-4877012	1097	0	0	0	0.0525186	OK
rna462	-	-	gene336	Slc25a26	-	NW_003613584.1:4774539-4877012	1126	0	0	0	0.0508581	OK
rna463	-	-	gene336	Slc25a26	-	NW_003613584.1:4774539-4877012	1014	0	0	0	0.0579318	OK
rna460	-	-	gene336	Slc25a26	-	NW_003613584.1:4774539-4877012	1171	99.5225	12.7259	11.4871	13.9648	OK
rna465	-	-	gene338	LOC103160183	-	NW_003613584.1:5390946-5403579	513	1.3239	0.30574	0	0.611628	OK
