tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
rna227	-	-	gene180	Sltm	-	NW_003613582.1:5710089-5761287	3894	21.1767	26.5634	24.7645	28.3624	OK
rna225	-	-	gene177	Adam10	-	NW_003613582.1:5516368-5601341	4425	35.236	44.1989	41.9189	46.479	OK
gene178	-	-	gene178	LOC103159391	-	NW_003613582.1:5592028-5597856	367	0	0	0	0	OK
rna234	-	-	gene182	Ccnb2	-	NW_003613582.1:5878479-5894924	1472	96.0864	120.528	113.779	127.276	OK
rna149	-	-	gene117	Cenpf	-	NW_003613581.1:7377446-7424674	9849	6.33791	7.95008	7.17921	8.72095	OK
rna148	-	-	gene117	Cenpf	-	NW_003613581.1:7377446-7424674	9834	5.62278	7.05304	6.32117	7.78492	OK
rna236	-	-	gene185	Fam81a	-	NW_003613582.1:6189625-6223968	1098	0	0	0	0	OK
rna237	-	-	gene186	Gcnt3	-	NW_003613582.1:6276693-6283428	2043	0	0	0	0	OK
rna238	-	-	gene186	Gcnt3	-	NW_003613582.1:6279966-6283428	1981	0	0	0	0	OK
rna209	-	-	gene165	Znf280d	-	NW_003613582.1:4038439-4105695	4206	5.39504	6.76737	5.83856	7.69619	OK
rna208	-	-	gene165	Znf280d	-	NW_003613582.1:4038439-4108658	4266	0	0	0	0.0556753	OK
rna207	-	-	gene165	Znf280d	-	NW_003613582.1:4038439-4157371	4319	0	0	0	0.0546841	OK
rna210	-	-	gene165	Znf280d	-	NW_003613582.1:4039916-4105695	2683	0	0	0	0.0900952	OK
rna211	-	-	gene165	Znf280d	-	NW_003613582.1:4049019-4105695	2845	0	0	0	0.0873046	OK
rna239	-	-	gene187	Gtf2a2	-	NW_003613582.1:6293802-6302943	683	78.5212	98.4945	88.5703	108.419	OK
rna242	-	-	gene189	Foxb1	-	NW_003613582.1:6544237-6545215	978	0	0	0	0	OK
rna244	-	-	gene190	Gas8	-	NW_003613583.1:2295-14884	1666	0	0	0	0.164246	OK
rna243	-	-	gene190	Gas8	-	NW_003613583.1:2295-22621	2127	3.41862	4.28821	3.24977	5.32665	OK
rna235	-	-	gene183	Myo1e	-	NW_003613582.1:5904147-6100691	4613	39.0073	48.9296	46.6204	51.2387	OK
gene184	-	-	gene184	LOC103159392	-	NW_003613582.1:5957936-5958905	733	0.183504	0.230182	0	0.690545	OK
rna245	-	-	gene191	Dbndd1	-	NW_003613583.1:26938-34064	981	0.608445	0.763214	0.0805746	1.44585	OK
rna226	-	-	gene179	Fam63b	-	NW_003613582.1:5638871-5701834	7896	12.034	15.095	14.1137	16.0764	OK
rna251	-	-	gene194	Tubb3	-	NW_003613583.1:103189-111830	1354	0	0	0	0	OK
rna250	-	-	gene194	Tubb3	-	NW_003613583.1:103189-116261	1856	0	0	0	0	OK
rna246	-	-	gene192	LOC100758986	-	NW_003613583.1:40702-70390	2560	38.1163	47.8119	44.5842	51.0397	OK
rna254	-	-	gene196	Spire2	-	NW_003613583.1:156678-180887	1899	0	0	0	0	OK
rna252	-	-	gene195	Tcf25	-	NW_003613583.1:120044-152415	2256	14.977	18.7867	15.9897	21.5836	OK
rna253	-	-	gene195	Tcf25	-	NW_003613583.1:122428-152416	2251	28.5128	35.7655	32.0908	39.4402	OK
rna240	-	-	gene188	Bnip2	-	NW_003613582.1:6309668-6324590	3760	24.762	31.0607	28.4898	33.6316	OK
rna241	-	-	gene188	Bnip2	-	NW_003613582.1:6309668-6324590	3796	4.28405	5.37377	4.18105	6.5665	OK
rna259	-	-	gene198	Znf276	-	NW_003613583.1:255222-271056	2282	2.42267	3.03891	2.1737	3.90413	OK
rna212	-	-	gene166	Tcf12	-	NW_003613582.1:4257454-4506790	4517	0	0	0	0.0571841	OK
rna213	-	-	gene166	Tcf12	-	NW_003613582.1:4257455-4506790	4444	0	0	0	0.0582157	OK
rna214	-	-	gene166	Tcf12	-	NW_003613582.1:4257456-4506790	4518	0	0	0	0.0571277	OK
rna215	-	-	gene166	Tcf12	-	NW_003613582.1:4257457-4506790	4445	23.3335	29.2688	26.885	31.6525	OK
rna216	-	-	gene166	Tcf12	-	NW_003613582.1:4350207-4506790	4303	5.62201	7.05208	5.72736	8.37679	OK
rna267	-	-	gene202	Spata33	-	NW_003613583.1:304374-317663	625	1.39092	1.74473	0.320164	3.1693	OK
rna268	-	-	gene203	Chmp1a	-	NW_003613583.1:317710-326022	2199	29.8385	37.4284	34.225	40.6318	OK
rna269	-	-	gene204	Dpep1	-	NW_003613583.1:329408-352831	1402	0	0	0	0	OK
rna270	-	-	gene205	LOC100753375	-	NW_003613583.1:356636-372693	977	0	0	0	0	OK
rna271	-	-	gene206	Cpne7	-	NW_003613583.1:379258-394550	1671	0	0	0	0	OK
rna272	-	-	gene206	Cpne7	-	NW_003613583.1:379258-394550	1674	0	0	0	0	OK
rna264	-	-	gene200	Spata2l	-	NW_003613583.1:290972-295300	2353	0	0	0	0.127035	OK
rna263	-	-	gene200	Spata2l	-	NW_003613583.1:290972-295300	2603	0	0	0	0.116722	OK
rna266	-	-	gene201	Cdk10	-	NW_003613583.1:295298-302104	2669	0.729113	0.914576	0.368124	1.46103	OK
rna265	-	-	gene201	Cdk10	-	NW_003613583.1:295298-302227	1714	3.62695	4.54953	3.14148	5.95758	OK
rna249	-	-	gene193	Def8	-	NW_003613583.1:74111-93159	3583	1.92666	2.41674	1.56857	3.26491	OK
rna247	-	-	gene193	Def8	-	NW_003613583.1:74111-93244	3267	11.9105	14.9402	13.0762	16.8042	OK
rna248	-	-	gene193	Def8	-	NW_003613583.1:74111-93244	3479	1.50842	1.89211	1.16853	2.61568	OK
rna273	-	-	gene207	Rpl13	-	NW_003613583.1:406512-408755	682	1520.39	1907.13	1861.96	1952.29	OK
rna279	-	-	gene210	Cdh15	-	NW_003613583.1:658096-677246	2445	0	0	0	0	OK
rna261	-	-	gene199	Vps9d1	-	NW_003613583.1:271152-281315	1816	0	0	0	0.151486	OK
rna260	-	-	gene199	Vps9d1	-	NW_003613583.1:271152-283639	3669	1.5212	1.90815	1.29684	2.51946	OK
rna262	-	-	gene199	Vps9d1	-	NW_003613583.1:271157-283639	3661	0.789972	0.990916	0.508572	1.47326	OK
rna283	-	-	gene212	Cbfa2t3	-	NW_003613583.1:831183-900666	1860	0	0	0	0	OK
rna284	-	-	gene212	Cbfa2t3	-	NW_003613583.1:880691-904481	2048	0	0	0	0	OK
rna285	-	-	gene212	Cbfa2t3	-	NW_003613583.1:880709-900666	1680	0	0	0	0	OK
rna286	-	-	gene213	Pabpn1l	-	NW_003613583.1:909062-912089	846	0	0	0	0	OK
rna287	-	-	gene214	Trappc2l	-	NW_003613583.1:916073-921178	774	71.1595	89.2602	80.1871	98.3333	OK
rna288	-	-	gene215	Galns	-	NW_003613583.1:925394-958873	2382	6.82484	8.56087	7.21149	9.91025	OK
rna289	-	-	gene216	Aprt	-	NW_003613583.1:960274-962527	876	194.69	244.213	230.346	258.081	OK
rna290	-	-	gene217	Cdt1	-	NW_003613583.1:963586-968096	1662	18.6693	23.4182	20.3631	26.4732	OK
rna282	-	-	gene211	Acsf3	-	NW_003613583.1:706870-746029	2530	0	0	0	0.110106	OK
rna281	-	-	gene211	Acsf3	-	NW_003613583.1:706870-746149	2265	2.95099	3.70163	2.50097	4.90229	OK
rna280	-	-	gene211	Acsf3	-	NW_003613583.1:706870-746149	2227	4.43576	5.56408	4.16582	6.96233	OK
rna294	-	-	gene221	Snai3	-	NW_003613583.1:1074553-1080149	864	0	0	0	0	OK
rna274	-	-	gene208	Spg7	-	NW_003613583.1:413493-458131	3483	8.94801	11.2241	9.58916	12.859	OK
rna275	-	-	gene208	Spg7	-	NW_003613583.1:413493-458131	3486	4.86812	6.10642	4.80218	7.41067	OK
rna297	-	-	gene223	LOC100766833	-	NW_003613583.1:1106090-1114343	742	20.9847	26.3226	21.1311	31.514	OK
rna298	-	-	gene224	Il17c	-	NW_003613583.1:1114960-1120213	2027	0.101583	0.127423	0	0.307877	OK
rna295	-	-	gene222	Mvd	-	NW_003613583.1:1094985-1105448	1765	23.9193	30.0036	25.5275	34.4796	OK
rna296	-	-	gene222	Mvd	-	NW_003613583.1:1094989-1105448	1836	55.4443	69.5476	63.3251	75.7702	OK
rna304	-	-	gene227	LOC100767904	-	NW_003613583.1:1171141-1183504	1934	0	0	0	0	OK
rna305	-	-	gene228	Zfpm1	-	NW_003613583.1:1210459-1270596	2995	4.29194	5.38368	4.34759	6.41977	OK
rna257	-	-	gene197	Fanca	-	NW_003613583.1:201248-254888	4398	4.21891	5.29207	4.44876	6.13538	OK
rna258	-	-	gene197	Fanca	-	NW_003613583.1:201248-254888	4393	0	0	0	0.0612152	OK
rna255	-	-	gene197	Fanca	-	NW_003613583.1:201248-254888	4413	0	0	0	0.0608642	OK
rna256	-	-	gene197	Fanca	-	NW_003613583.1:201248-254888	4410	0	0	0	0.060911	OK
rna307	-	-	gene230	LOC103161370	-	NW_003613583.1:1360982-1365035	725	0	0	0	0	OK
rna308	-	-	gene230	LOC103161370	-	NW_003613583.1:1361563-1365035	641	0	0	0	0	OK
rna309	-	-	gene231	LOC103161371	-	NW_003613583.1:1379527-1385479	663	0.205166	0.257354	0	0.772062	OK
rna291	-	-	gene218	Piezo1	-	NW_003613583.1:974679-1050999	8478	10.7741	13.5147	12.4018	14.6277	OK
rna293	-	-	gene220	Rnf166	-	NW_003613583.1:1057066-1068316	1719	13.81	17.3228	14.7405	19.9051	OK
rna292	-	-	gene219	Ctu2	-	NW_003613583.1:1050987-1057098	1645	12.3963	15.5495	13.0625	18.0365	OK
rna318	-	-	gene233	Ca5a	-	NW_003613583.1:1601910-1640003	1218	0.203952	0.255831	0	0.618135	OK
rna228	-	-	gene181	Rnf111	-	NW_003613582.1:5801345-5873641	4590	0	0	0	0.0586416	OK
rna229	-	-	gene181	Rnf111	-	NW_003613582.1:5801345-5873641	4587	0	0	0	0.0586659	OK
rna230	-	-	gene181	Rnf111	-	NW_003613582.1:5801347-5873641	4564	0	0	0	0.058943	OK
rna231	-	-	gene181	Rnf111	-	NW_003613582.1:5801347-5873641	4561	1.64286	2.06075	1.34928	2.77222	OK
rna232	-	-	gene181	Rnf111	-	NW_003613582.1:5801348-5873641	4536	2.55504	3.20496	2.36648	4.04343	OK
rna233	-	-	gene181	Rnf111	-	NW_003613582.1:5801348-5873641	4533	6.50028	8.15374	6.94409	9.3634	OK
rna319	-	-	gene234	Slc7a5	-	NW_003613583.1:1640197-1668189	2600	56.6664	71.0805	66.952	75.209	OK
rna324	-	-	gene236	Jph3	-	NW_003613583.1:1749966-1811766	2359	0	0	0	0	OK
rna320	-	-	gene235	Klhdc4	-	NW_003613583.1:1711330-1743791	2069	35.4664	44.4879	40.6201	48.3557	OK
rna322	-	-	gene235	Klhdc4	-	NW_003613583.1:1716427-1743791	1774	0	0	0	0.148411	OK
rna321	-	-	gene235	Klhdc4	-	NW_003613583.1:1716427-1743791	1802	0	0	0	0.145201	OK
rna323	-	-	gene235	Klhdc4	-	NW_003613583.1:1716447-1743791	1778	0	0	0	0.147311	OK
rna326	-	-	gene238	Map1lc3b	-	NW_003613583.1:1948927-1958422	1817	77.7347	97.508	91.98	103.036	OK
rna327	-	-	gene239	Trnam-cau	-	NW_003613583.1:1969421-1969494	73	0	0	0	0	OK
rna317	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595017	2286	0	0	0	0.121168	OK
rna310	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2085	2.31174	2.89978	1.63403	4.16553	OK
rna311	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2211	2.25228	2.82519	1.67288	3.9775	OK
rna312	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2220	0	0	0	0.125444	OK
rna313	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2202	3.68597	4.62356	3.17977	6.06735	OK
rna315	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2211	0	0	0	0.125461	OK
rna314	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2328	3.9283	4.92753	3.48872	6.36635	OK
rna316	-	-	gene232	Banp	-	NW_003613583.1:1527138-1595389	2337	0	0	0	0.117931	OK
rna331	-	-	gene241	LOC100756293	-	NW_003613583.1:2002424-2013900	642	0	0	0	0	OK
rna333	-	-	gene242	LOC100770103	-	NW_003613583.1:2416908-2421687	3021	0	0	0	0.0830433	OK
rna332	-	-	gene242	LOC100770103	-	NW_003613583.1:2416908-2421702	2981	0	0	0	0.0841576	OK
rna334	-	-	gene243	LOC103159378	-	NW_003613583.1:2421064-2439914	1134	0	0	0	0.221229	OK
rna335	-	-	gene244	Mthfsd	-	NW_003613583.1:2439869-2451714	1340	5.41098	6.78736	4.98086	8.59387	OK
rna325	-	-	gene237	Zcchc14	-	NW_003613583.1:1917381-1947882	6345	9.06956	11.3766	10.4025	12.3507	OK
rna300	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1156351	3755	16.3778	20.5438	18.5614	22.5263	OK
rna301	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1156351	3953	0	0	0	0.0637475	OK
rna302	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1156351	3827	4.06461	5.09852	4.03961	6.15742	OK
rna303	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1156351	4025	0	0	0	0.0625488	OK
rna299	-	-	gene225	Zc3h18	-	NW_003613583.1:1121333-1162480	4594	0	0	0	0.0535916	OK
gene226	-	-	gene226	LOC103164372	-	NW_003613583.1:1139718-1140158	440	0	0	0	0	OK
rna339	-	-	gene247	Irf8	-	NW_003613583.1:2797527-2813310	1275	0	0	0	0	OK
gene248	-	-	gene248	LOC100757462	-	NW_003613583.1:2839027-2856761	708	0	0	0	0	OK
rna338	-	-	gene246	LOC103161373	-	NW_003613583.1:2466897-2470340	2169	0.160175	0.200919	0	0.473195	OK
rna337	-	-	gene246	LOC103161373	-	NW_003613583.1:2466897-2486739	988	0.437496	0.548781	0	1.31052	OK
rna336	-	-	gene245	Foxf1	-	NW_003613583.1:2461379-2466786	3291	23.7803	29.8293	27.4461	32.2125	OK
rna344	-	-	gene251	LOC100757748	-	NW_003613583.1:2931040-2950628	655	1.44913	1.81774	0.443658	3.19182	OK
rna343	-	-	gene250	Emc8	-	NW_003613583.1:2888918-2902512	1192	36.4652	45.7408	40.8327	50.649	OK
rna351	-	-	gene254	LOC103164539	-	NW_003613583.1:3328760-3332049	1095	0.196776	0.24683	0	0.596387	OK
rna352	-	-	gene255	Fam92b	-	NW_003613583.1:3374350-3382261	777	0	0	0	0	OK
rna342	-	-	gene249	LOC100770670	-	NW_003613583.1:2883025-2887645	663	0	0	0	0.564992	OK
rna341	-	-	gene249	LOC100770670	-	NW_003613583.1:2883025-2887780	623	855.101	1072.61	1014.87	1130.36	OK
rna340	-	-	gene249	LOC100770670	-	NW_003613583.1:2883025-2888761	682	0	0	0	0.551867	OK
rna306	-	-	gene229	Znf469	-	NW_003613583.1:1279969-1295613	12794	1.7826	2.23604	1.94433	2.52775	OK
rna360	-	-	gene258	Crispld2	-	NW_003613583.1:3499496-3539538	1488	0	0	0	0	OK
rna355	-	-	gene256	Kiaa0513	-	NW_003613583.1:3387751-3427542	1551	3.29225	4.12969	2.44883	5.81056	OK
rna354	-	-	gene256	Kiaa0513	-	NW_003613583.1:3387751-3435300	1670	7.04361	8.83528	6.72986	10.9407	OK
rna353	-	-	gene256	Kiaa0513	-	NW_003613583.1:3387751-3447114	2021	3.74716	4.70032	3.29146	6.10919	OK
rna361	-	-	gene259	Usp10	-	NW_003613583.1:3588674-3621103	3212	44.1249	55.3489	52.2719	58.4259	OK
rna362	-	-	gene260	Klhl36	-	NW_003613583.1:3661239-3678770	2175	4.95993	6.22158	4.89561	7.54755	OK
rna363	-	-	gene261	Cotl1	-	NW_003613583.1:3698248-3731632	1594	71.4511	89.626	83.55	95.7019	OK
rna369	-	-	gene264	Atp2c2	-	NW_003613583.1:3788831-3846020	3005	0	0	0	0	OK
rna370	-	-	gene265	Wfdc1	-	NW_003613583.1:3861252-3883774	692	0	0	0	0	OK
rna371	-	-	gene266	Kcng4	-	NW_003613583.1:3918699-3928331	1518	0	0	0	0	OK
rna372	-	-	gene267	Adad2	-	NW_003613583.1:3939465-3943358	1695	0	0	0	0	OK
rna357	-	-	gene257	Zdhhc7	-	NW_003613583.1:3454246-3465364	2553	0	0	0	0.116423	OK
rna358	-	-	gene257	Zdhhc7	-	NW_003613583.1:3454246-3465364	2517	15.7798	19.7937	17.46	22.1273	OK
rna356	-	-	gene257	Zdhhc7	-	NW_003613583.1:3454246-3465364	2765	0	0	0	0.105542	OK
rna359	-	-	gene257	Zdhhc7	-	NW_003613583.1:3457634-3465364	2336	0	0	0	0.125416	OK
rna364	-	-	gene262	Tldc1	-	NW_003613583.1:3763227-3782590	1782	0	0	0	0.156026	OK
rna365	-	-	gene262	Tldc1	-	NW_003613583.1:3763235-3782590	1858	0	0	0	0.148907	OK
rna366	-	-	gene262	Tldc1	-	NW_003613583.1:3763240-3782590	1765	0	0	0	0.157827	OK
rna367	-	-	gene262	Tldc1	-	NW_003613583.1:3763802-3782590	1736	1.40428	1.76149	0.988654	2.53433	OK
rna368	-	-	gene262	Tldc1	-	NW_003613583.1:3763918-3782590	1876	0	0	0	0.147863	OK
gene263	-	-	gene263	LOC103158642	-	NW_003613583.1:3773327-3776458	3131	0.191963	0.240792	0.0441862	0.437398	OK
rna375	-	-	gene269	Dnaaf1	-	NW_003613583.1:3956413-3974146	2123	0.369691	0.463729	0.135823	0.791635	OK
rna328	-	-	gene240	Fbxo31	-	NW_003613583.1:1969956-2000563	4605	2.27495	2.85363	2.1397	3.56755	OK
rna329	-	-	gene240	Fbxo31	-	NW_003613583.1:1969957-2000563	4445	1.49242	1.87205	1.23804	2.50606	OK
rna330	-	-	gene240	Fbxo31	-	NW_003613583.1:1987455-2000563	4409	0	0	0	0.0623287	OK
rna373	-	-	gene268	Taf1c	-	NW_003613583.1:3949054-3956322	3213	0	0	0	0.091389	OK
rna374	-	-	gene268	Taf1c	-	NW_003613583.1:3949054-3956322	3198	3.48422	4.37049	3.4458	5.29519	OK
rna381	-	-	gene272	Slc38a8	-	NW_003613583.1:4057516-4076225	1299	0	0	0	0	OK
rna382	-	-	gene273	Necab2	-	NW_003613583.1:4083567-4108214	1071	0	0	0	0	OK
rna383	-	-	gene274	Osgin1	-	NW_003613583.1:4110200-4119063	2008	15.1065	18.9492	16.5572	21.3412	OK
rna384	-	-	gene275	Mlycd	-	NW_003613583.1:4153258-4174382	2091	37.6576	47.2365	43.5095	50.9634	OK
rna385	-	-	gene276	Hsbp1	-	NW_003613583.1:4217584-4221493	1223	157.238	197.234	187.161	207.307	OK
rna389	-	-	gene279	LOC103159150	-	NW_003613583.1:5736661-5740353	1060	0.114014	0.143016	0	0.429047	OK
rna390	-	-	gene280	Mphosph6	-	NW_003613583.1:5740433-5754223	1489	23.5158	29.4974	26.1787	32.8162	OK
rna391	-	-	gene281	Hsd17b2	-	NW_003613583.1:5785095-5856541	1140	0	0	0	0	OK
rna392	-	-	gene282	Sdr42e1	-	NW_003613583.1:5893186-5895190	1182	0	0	0	0	OK
rna380	-	-	gene271	Mbtps1	-	NW_003613583.1:4004065-4049722	4121	23.9065	29.9876	28.0156	31.9596	OK
rna393	-	-	gene283	Plcg2	-	NW_003613583.1:5918503-6051902	3832	0	0	0	0	OK
rna394	-	-	gene284	Cmip	-	NW_003613583.1:6108367-6298046	1776	6.21316	7.79359	6.13167	9.45552	OK
rna396	-	-	gene286	Bcmo1	-	NW_003613583.1:6426240-6483524	2241	0	0	0	0	OK
gene287	-	-	gene287	LOC103159240	-	NW_003613583.1:6434547-6435875	394	0	0	0	0	OK
rna397	-	-	gene288	Pkd1l2	-	NW_003613583.1:6474605-6528692	4544	0	0	0	0	OK
rna386	-	-	gene277	Cdh13	-	NW_003613583.1:4234201-5291489	3158	0.100664	0.12627	0	0.272074	OK
rna388	-	-	gene278	LOC103159102	-	NW_003613583.1:4526198-4529365	1852	6.29632	7.8979	5.84977	9.94604	OK
rna387	-	-	gene278	LOC103159102	-	NW_003613583.1:4526198-4529365	2446	8.24623	10.3438	8.49098	12.1966	OK
rna395	-	-	gene285	Gan	-	NW_003613583.1:6348650-6383053	4368	1.10018	1.38003	0.976183	1.78387	OK
rna399	-	-	gene290	Chchd6	-	NW_003613584.1:173014-398575	1030	0	0	0	0.337408	OK
rna400	-	-	gene290	Chchd6	-	NW_003613584.1:173014-398575	1101	46.566	58.4109	51.9776	64.8442	OK
rna403	-	-	gene292	LOC100770672	-	NW_003613584.1:535059-535995	936	0	0	0	0	OK
rna402	-	-	gene291	Txnrd3	-	NW_003613584.1:447910-475208	1572	0	0	0	0	OK
rna401	-	-	gene291	Txnrd3	-	NW_003613584.1:447910-475208	1680	0	0	0	0	OK
rna404	-	-	gene293	LOC100770956	-	NW_003613584.1:545837-549357	942	0	0	0	0	OK
rna405	-	-	gene294	Chst13	-	NW_003613584.1:589885-604722	720	0	0	0	0	OK
rna406	-	-	gene295	Uroc1	-	NW_003613584.1:611476-642227	2031	0	0	0	0	OK
rna408	-	-	gene297	Ccdc37	-	NW_003613584.1:678615-705487	1818	0	0	0	0	OK
rna409	-	-	gene298	Klf15	-	NW_003613584.1:737748-746163	1786	0	0	0	0	OK
rna376	-	-	gene270	Hsdl1	-	NW_003613583.1:3975584-3989794	3588	5.39681	6.76959	5.62022	7.91897	OK
rna377	-	-	gene270	Hsdl1	-	NW_003613583.1:3975586-3986441	1136	0	0	0	0.280937	OK
rna378	-	-	gene270	Hsdl1	-	NW_003613583.1:3975586-3986441	1130	0	0	0	0.282078	OK
rna379	-	-	gene270	Hsdl1	-	NW_003613583.1:3975592-3988578	3270	1.4652	1.8379	1.07734	2.59845	OK
rna411	-	-	gene299	Aldh1l1	-	NW_003613584.1:829140-871175	2406	0	0	0	0	OK
rna410	-	-	gene299	Aldh1l1	-	NW_003613584.1:829140-871175	2709	0	0	0	0	OK
rna412	-	-	gene300	Slc41a3	-	NW_003613584.1:885039-920101	2066	4.30543	5.4006	4.14174	6.65945	OK
rna415	-	-	gene303	Nup210	-	NW_003613584.1:1295928-1418260	5583	0	0	0	0	OK
rna416	-	-	gene304	Hdac11	-	NW_003613584.1:1439589-1454829	873	0	0	0	0	OK
rna418	-	-	gene305	Fbln2	-	NW_003613584.1:1513649-1551710	3559	0	0	0	0	OK
rna417	-	-	gene305	Fbln2	-	NW_003613584.1:1513649-1551710	3700	0	0	0	0	OK
rna407	-	-	gene296	Zxdc	-	NW_003613584.1:647007-678200	3456	5.66727	7.10884	6.02931	8.18838	OK
rna419	-	-	gene306	Wnt7a	-	NW_003613584.1:1651580-1693501	972	0	0	0	0	OK
gene307	-	-	gene307	LOC100773271	-	NW_003613584.1:1702103-1702658	555	0	0	0	0	OK
rna420	-	-	gene308	LOC100773555	-	NW_003613584.1:1718655-1719600	945	0	0	0	0	OK
rna421	-	-	gene309	LOC100773845	-	NW_003613584.1:1741753-1744733	1847	0	0	0	0	OK
rna422	-	-	gene310	Chchd4	-	NW_003613584.1:1753007-1761881	806	8.73167	10.9527	7.93712	13.9683	OK
gene311	-	-	gene311	LOC100763827	-	NW_003613584.1:1758371-1758634	263	0	0	0	0	OK
rna423	-	-	gene312	Tmem43	-	NW_003613584.1:1762056-1778182	3015	36.2052	45.4147	42.4666	48.3628	OK
rna425	-	-	gene314	Lsm3	-	NW_003613584.1:1806020-1815160	708	110.157	138.177	126.712	149.643	OK
rna424	-	-	gene313	Xpc	-	NW_003613584.1:1779496-1805916	3369	7.41048	9.29547	8.1078	10.4831	OK
rna426	-	-	gene315	LOC103159776	-	NW_003613584.1:1823179-1842337	2228	0.407115	0.510673	0.149573	0.871772	OK
rna429	-	-	gene317	Grip2	-	NW_003613584.1:2051107-2081343	3117	0	0	0	0	OK
rna430	-	-	gene318	Ccdc174	-	NW_003613584.1:2164061-2184652	1760	7.80353	9.7885	8.16272	11.4143	OK
gene319	-	-	gene319	LOC100766060	-	NW_003613584.1:2168525-2168989	464	0	0	0	0	OK
rna431	-	-	gene320	LOC100774427	-	NW_003613584.1:2197568-2243103	2601	0	0	0	0	OK
rna398	-	-	gene289	Plxna1	-	NW_003613584.1:109073-150167	8087	10.3966	13.0412	12.0883	13.994	OK
rna413	-	-	gene301	Iqsec1	-	NW_003613584.1:936494-1040419	2870	7.43996	9.33245	7.76432	10.9006	OK
rna414	-	-	gene301	Iqsec1	-	NW_003613584.1:937644-1040419	5184	2.41236	3.02599	2.3539	3.69808	OK
gene302	-	-	gene302	LOC103160239	-	NW_003613584.1:994844-995662	426	0	0	0	0	OK
rna432	-	-	gene321	Fgd5	-	NW_003613584.1:2279908-2381309	5784	0.0713708	0.0895252	0	0.179094	OK
gene322	-	-	gene322	LOC103159836	-	NW_003613584.1:2359287-2360481	1194	0.0885363	0.111057	0	0.333171	OK
rna441	-	-	gene326	Trh	-	NW_003613584.1:2539029-2540297	744	0	0	0	0	OK
rna442	-	-	gene327	Prickle2	-	NW_003613584.1:2652277-2982724	2658	0	0	0	0	OK
gene328	-	-	gene328	LOC100767801	-	NW_003613584.1:3023108-3023961	853	0.154158	0.193371	0	0.580112	OK
rna443	-	-	gene329	Adamts9	-	NW_003613584.1:3063731-3219997	5724	0	0	0	0	OK
rna444	-	-	gene329	Adamts9	-	NW_003613584.1:3063731-3219997	5808	0	0	0	0	OK
rna445	-	-	gene330	LOC103159957	-	NW_003613584.1:3070019-3084595	2268	0	0	0	0	OK
gene331	-	-	gene331	LOC100751111	-	NW_003613584.1:3901676-3939848	572	0	0	0	0	OK
rna440	-	-	gene325	Zfyve20	-	NW_003613584.1:2484980-2511857	4978	8.61389	10.805	9.75478	11.8552	OK
gene334	-	-	gene334	LOC103160405	-	NW_003613584.1:4599431-4600354	923	0	0	0	0	OK
gene335	-	-	gene335	LOC100751403	-	NW_003613584.1:4767516-4774631	873	0	0	0	0.28737	OK
rna461	-	-	gene336	Slc25a26	-	NW_003613584.1:4774539-4877012	1097	0	0	0	0.314837	OK
rna462	-	-	gene336	Slc25a26	-	NW_003613584.1:4774539-4877012	1126	0	0	0	0.304896	OK
rna463	-	-	gene336	Slc25a26	-	NW_003613584.1:4774539-4877012	1014	2.84417	3.56763	1.33902	5.79624	OK
rna460	-	-	gene336	Slc25a26	-	NW_003613584.1:4774539-4877012	1171	10.5562	13.2413	10.0657	16.4169	OK
rna464	-	-	gene337	Lrig1	-	NW_003613584.1:4877716-4960896	4555	10.4913	13.16	11.9203	14.3997	OK
rna465	-	-	gene338	LOC103160183	-	NW_003613584.1:5390946-5403579	513	0	0	0	0	OK
rna276	-	-	gene209	Ankrd11	-	NW_003613583.1:538145-632005	8903	11.4692	14.3866	13.2269	15.5462	OK
rna277	-	-	gene209	Ankrd11	-	NW_003613583.1:538145-632005	8900	0	0	0	0.0250256	OK
rna278	-	-	gene209	Ankrd11	-	NW_003613583.1:596680-632005	8873	5.55238	6.96473	6.12795	7.80152	OK
rna427	-	-	gene316	Slc6a6	-	NW_003613584.1:1989441-2047007	5911	6.53157	8.19299	6.92971	9.45628	OK
rna428	-	-	gene316	Slc6a6	-	NW_003613584.1:1989447-2047007	5788	47.8623	60.0369	56.4752	63.5987	OK
gene340	-	-	gene340	LOC100769528	-	NW_003613584.1:5439993-5443385	1074	1.81538	2.27716	1.20299	3.35133	OK
rna466	-	-	gene339	Kbtbd8	-	NW_003613584.1:5404188-5415621	4571	2.07514	2.60299	2.0509	3.15508	OK
rna467	-	-	gene341	LOC100769812	-	NW_003613584.1:5512134-5513355	1221	90.6929	113.762	106.597	120.928	OK
